#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,850614.81,735345.38,3702468.75,0.00,959708.91,1045484.78,759419.78,781900.85
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,936257.81,642427.50,3874833.53,0.00,1061402.53,1061402.53,770947.38,792570.27
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,923597.06,661267.00,3821392.20,0.00,1052360.96,1061402.53,781866.41,803001.13
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,847628.63,702125.25,3712703.63,0.00,970807.46,1061402.53,789071.18,812854.60
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,837924.13,718683.06,3526061.13,0.00,964507.96,1061402.53,795316.94,821703.20
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,924690.50,630322.50,3745544.00,0.00,1069546.10,1069546.10,804443.75,829951.83
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,907982.00,648533.81,3752949.81,0.00,1055663.81,1069546.10,813068.24,838177.20
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,829031.25,683980.75,3413598.38,0.00,968708.14,1069546.10,818074.52,845619.36
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,814778.75,698415.50,3434735.44,0.00,956831.31,1069546.10,822394.24,852590.56
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,899624.25,613601.44,3591760.63,0.00,1061769.75,1069546.10,829609.60,859130.13
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,877232.00,628988.63,3553474.75,0.00,1040536.16,1069546.10,835781.41,865287.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,794616.63,663944.13,3406489.88,0.00,947322.28,1069546.10,838986.21,871155.78
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,776341.56,675881.19,3264833.75,0.00,930230.04,1069546.10,841537.19,876702.35
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,847603.06,583643.75,3449570.38,0.00,1020600.89,1069546.10,846260.43,881789.07
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,836006.44,602990.94,3396463.69,0.00,1011743.96,1069546.10,850652.83,886772.68
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,752003.63,632385.75,3179598.25,0.00,914699.64,1069546.10,852308.86,891498.56
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,733069.56,645231.19,3126404.25,0.00,896192.57,1069546.10,853414.94,895986.22
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,804710.81,561629.94,3207641.88,0.00,988602.88,1069546.10,856632.76,900117.39
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,787999.13,575833.75,3229950.80,0.00,972983.09,1069546.10,859426.80,904186.05
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,702346.19,600662.38,2936242.75,0.00,871622.23,1069546.10,859712.79,908063.89
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,683324.56,615666.38,2925279.50,0.00,852317.91,1069546.10,859543.35,911764.02
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,747245.56,532524.44,2971779.63,0.00,936620.82,1069546.10,861214.82,915185.62
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,723228.25,539714.31,2866071.25,0.00,911115.37,1069546.10,862308.90,918570.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,637740.50,561442.31,2664433.91,0.00,807494.37,1069546.10,861132.87,921809.15
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,618008.25,569494.63,2615500.66,0.00,786565.80,1069546.10,859535.02,924974.91
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,675527.88,479335.50,2634048.19,0.00,863944.80,1069546.10,859621.60,927813.44
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,646737.44,483272.63,2560889.81,0.00,831411.43,1069546.10,859042.11,930724.90
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,558791.06,505794.25,2287475.25,0.00,721956.50,1069546.10,856369.13,933431.72
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,532968.19,511967.09,2252028.16,0.00,692048.41,1069546.10,853223.14,936037.69
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,590714.00,429323.47,2258549.06,0.00,770878.72,1069546.10,851673.68,938549.90
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,568883.81,436889.66,2218655.00,0.00,746115.31,1069546.10,849724.09,940969.31
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,482652.13,458548.94,2018319.38,0.00,636194.91,1069546.10,845851.87,943300.97
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,460083.66,467028.38,1974336.06,0.00,609523.21,1069546.10,841597.11,945573.83
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,510476.75,377222.34,1949671.19,0.00,679640.30,1069546.10,838794.06,947719.46
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,486932.38,384786.00,1908399.63,0.00,651546.48,1069546.10,835573.64,949814.73
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,404457.84,404281.38,1672423.09,0.00,543935.62,1069546.10,830589.39,951861.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,387358.84,413695.03,1648017.31,0.00,523582.59,1069546.10,825430.65,953838.50
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,434911.84,323800.66,1672144.16,0.00,590743.28,1069546.10,821676.73,955689.30
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,416687.19,333901.53,1645583.75,0.00,568859.73,1069546.10,817564.50,957541.25
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,335403.03,351158.03,1372633.06,0.00,460213.68,1069546.10,811844.99,959333.92
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,315002.97,356944.81,1325768.88,0.00,434414.88,1069546.10,805905.35,961068.33
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,355765.50,266937.41,1347384.58,0.00,493064.33,1069546.10,801170.12,962710.28
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,331286.84,270040.88,1281419.31,0.00,461467.86,1069546.10,795994.13,964338.12
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,250597.77,287159.66,1033502.32,0.00,350842.31,1069546.10,789313.23,965917.10
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,230214.45,292352.03,999638.07,0.00,323975.83,1069546.10,782277.85,967483.85
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,267671.56,199951.83,1040800.25,0.00,378495.18,1069546.10,776696.57,968894.60
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,244281.47,203004.84,974892.80,0.00,347173.13,1069546.10,770508.73,970344.62
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,165452.36,221024.22,736273.19,0.00,236359.93,1069546.10,762760.39,971783.63
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,147505.70,228507.14,688503.64,0.00,211779.19,1069546.10,755130.11,973137.50
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,180148.53,136028.20,667977.89,0.00,259900.52,1069546.10,748585.65,974411.54
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,158435.08,139531.08,608934.14,0.00,229759.27,1069546.10,741363.82,975735.77
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,83074.55,158419.67,384670.71,0.00,121077.47,1069546.10,733116.41,976983.08
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,67014.20,167269.84,341973.69,0.00,98160.28,1069546.10,724784.73,978197.66
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,91829.17,70033.77,341400.39,0.00,135183.35,1069546.10,717148.38,979380.78
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,71087.01,73678.34,282819.59,0.00,105173.51,1069546.10,709323.60,980533.65
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8078.75,104072.84,52147.67,0.00,12012.52,1069546.10,700520.26,981657.40
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2412.85,122032.96,14537.99,0.00,3605.94,1069546.10,691746.36,982763.89
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1069546.10,0.00,0.00
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,74702.64,0.00,74702.64,74702.64,74702.64,74702.64,74702.64,74702.64
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277659.63,203098.78,1066890.31,0.00,279048.18,279048.18,279048.18,279048.18
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,365540.91,304953.75,1470839.23,0.00,369237.67,369237.67,324638.47,324638.47
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,377430.91,427032.91,1644175.69,0.00,383219.43,383219.43,344589.96,344589.96
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,440194.09,494528.13,1815538.38,0.00,449171.09,449171.09,370542.65,370542.65
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,569256.13,456647.59,2287754.50,0.00,583703.65,583703.65,411851.50,411851.50
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,614982.44,509875.22,2393514.38,0.00,633868.11,633868.11,449928.00,449928.00
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,583365.56,583494.19,2528218.59,0.00,604289.90,633868.11,471907.39,476118.99
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,592957.00,615287.19,2663263.88,0.00,617284.52,633868.11,490027.37,495781.03
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,736784.25,535938.94,2889318.88,0.00,770858.92,770858.92,521151.24,526267.24
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,754162.56,573476.75,3088480.50,0.00,793000.01,793000.01,548273.65,552879.23
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,708107.63,646176.88,2957286.06,0.00,748309.27,793000.01,566420.72,574662.78
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,710079.19,673664.38,3055985.31,0.00,754199.42,793000.01,582196.18,593005.50
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,834754.56,588570.81,3379581.63,0.00,891021.15,891021.15,605649.35,615637.77
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,844372.94,617376.94,3387304.75,0.00,905810.19,905810.19,627054.20,636330.34
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,780285.13,672816.19,3176061.41,0.00,841305.68,905810.19,641461.92,654451.98
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,789635.94,710604.13,3314015.75,0.00,855706.77,905810.19,654948.25,670274.53
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,902645.13,621969.63,3613001.63,0.00,983025.71,983025.71,673948.87,688387.53
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,902700.81,648682.75,3649835.50,0.00,988073.35,988073.35,691506.25,705137.89
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,838710.88,704979.75,3599628.75,0.00,922688.55,988073.35,703743.75,720114.92
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,844417.38,736780.00,3640631.13,0.00,933678.94,988073.35,715314.78,733599.38
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,943269.25,649038.13,3850109.81,0.00,1048098.10,1048098.10,730788.26,748222.68
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,942198.69,681131.25,3952677.50,0.00,1052219.30,1052219.30,745529.16,762164.03
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,861149.63,716787.19,3678212.25,0.00,966584.71,1052219.30,755222.28,774882.75
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,856191.13,738767.69,3721925.13,0.00,966000.41,1052219.30,764260.73,786775.31
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,942332.38,645522.94,3878300.28,0.00,1068289.11,1068289.11,775866.42,797521.55
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,929314.56,664343.94,3824663.38,0.00,1058875.63,1068289.11,786847.35,808027.50
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,853234.63,705345.38,3740508.00,0.00,977228.11,1068289.11,794107.03,817951.90
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,843354.81,721951.75,3537686.88,0.00,970759.09,1068289.11,800396.05,826864.20
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,930786.38,633361.25,3764876.25,0.00,1076596.85,1076596.85,809588.48,835175.73
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,913654.56,651531.69,3792927.75,0.00,1062259.03,1076596.85,818262.77,843463.82
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,834499.19,687060.38,3431225.25,0.00,975097.28,1076596.85,823307.47,850962.72
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,819952.00,701473.44,3478150.19,0.00,962906.43,1076596.85,827653.41,857987.08
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,905318.56,616311.06,3614613.63,0.00,1068490.40,1076596.85,834912.83,864576.51
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,882600.38,631814.56,3563601.69,0.00,1046903.91,1076596.85,841115.78,870780.32
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,799804.81,666979.44,3420579.98,0.00,953507.51,1076596.85,844345.03,876693.85
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,781246.75,678905.50,3285874.50,0.00,936107.53,1076596.85,846910.51,882282.71
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,853093.56,586461.81,3461561.00,0.00,1027212.00,1076596.85,851666.40,887408.22
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,841149.56,605810.06,3425934.31,0.00,1017968.25,1076596.85,856080.52,892429.82
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,756883.44,635219.56,3215370.91,0.00,920635.19,1076596.85,857749.68,897191.74
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,737619.69,648076.13,3139397.44,0.00,901755.19,1076596.85,858858.83,901713.61
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,809789.25,564296.06,3246736.13,0.00,994841.81,1076596.85,862095.57,905876.28
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,792674.75,578391.25,3229832.40,0.00,978756.35,1076596.85,864897.07,909975.97
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,706782.75,603221.69,2989785.25,0.00,877128.09,1076596.85,865183.90,913883.37
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,687507.69,618368.06,2939641.50,0.00,857535.61,1076596.85,865008.65,917611.71
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,751782.31,534982.00,2996808.25,0.00,942307.31,1076596.85,866684.92,921059.41
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,727577.19,542281.94,2890073.88,0.00,916594.12,1076596.85,867779.19,924469.59
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,641797.75,563986.31,2668148.06,0.00,812631.55,1076596.85,866596.01,927733.44
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,621712.56,571925.63,2641712.94,0.00,791280.43,1076596.85,864982.12,930923.34
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,679593.75,481400.06,2635470.28,0.00,869144.75,1076596.85,865063.85,933783.51
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,650463.94,485344.72,2584323.00,0.00,836202.02,1076596.85,864470.97,936717.17
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,562239.00,507953.81,2298682.00,0.00,726411.20,1076596.85,861779.00,939444.63
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,536046.13,514054.97,2265079.13,0.00,696045.05,1076596.85,858605.95,942070.47
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,594235.38,431267.06,2270145.81,0.00,775474.02,1076596.85,857041.67,944601.83
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,572125.88,438824.22,2246295.28,0.00,750367.43,1076596.85,855071.47,947039.69
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,485694.81,460607.25,2033744.44,0.00,640205.53,1076596.85,851175.01,949389.12
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,462844.91,469164.16,1992273.81,0.00,613181.35,1076596.85,846890.27,951679.32
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,513475.53,378972.91,1959796.63,0.00,683632.81,1076596.85,844064.71,953841.31
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,489632.47,386556.78,1925350.13,0.00,655159.36,1076596.85,840815.79,955952.55
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,406892.28,406062.13,1691672.77,0.00,547209.58,1076596.85,835797.90,958014.43
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,389544.78,415459.00,1648749.44,0.00,526537.23,1076596.85,830601.28,960007.01
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,437371.78,325235.34,1669671.16,0.00,594084.63,1076596.85,826818.10,961871.91
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,418881.41,335380.56,1651344.75,0.00,571855.25,1076596.85,822670.97,963737.99
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,337355.69,352623.84,1379048.19,0.00,462892.95,1076596.85,816912.61,965544.33
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,316706.13,358406.19,1340324.93,0.00,436763.64,1076596.85,810930.19,967291.97
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,357782.34,268115.94,1349670.17,0.00,495859.52,1076596.85,806161.21,968946.43
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,333012.28,271201.31,1285312.88,0.00,463871.33,1076596.85,800945.79,970586.68
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,252112.00,288355.56,1040484.75,0.00,352962.26,1076596.85,794222.39,972177.70
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,231436.05,293493.13,1001544.69,0.00,325694.95,1076596.85,787138.78,973756.40
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,269153.75,200771.22,1045802.58,0.00,380591.03,1076596.85,781519.28,975177.91
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,245485.31,203816.08,978868.91,0.00,348884.04,1076596.85,775286.61,976638.98
