#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,9.62,0.000100,0.000100,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/12/15Y,Cross,9.62,0.000100,0.000100,9.83,0.21
INDEX_CDS,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/13/20Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/14/25Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/15/30Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/0/2W,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/1/1M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/2/3M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/3/6M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/4/9M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/5/1Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/6/2Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/7/3Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/8/4Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/9/5Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/10/7Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/11/10Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/12/15Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/13/20Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/14/25Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/15/30Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/0/2W,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/1/1M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/2/3M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/3/6M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/4/9M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/5/1Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/6/2Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/7/3Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/8/4Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/9/5Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/10/7Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/11/10Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/12/15Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/13/20Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/14/25Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/15/30Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/0/2W,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/1/1M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/2/3M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/3/6M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/4/9M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/5/1Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/6/2Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/7/3Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/8/4Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/9/5Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/10/7Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/11/10Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/12/15Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/13/20Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/14/25Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/15/30Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/0/2W,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/1/1M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/6/2Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,9.62,0.000100,0.000100,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/12/15Y:DiscountCurve/EUR/13/20Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:DiscountCurve/EUR/14/25Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:DiscountCurve/EUR/15/30Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/0/2W,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/1/1M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/2/3M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/3/6M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/4/9M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/5/1Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/6/2Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/7/3Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/8/4Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/9/5Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/10/7Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/11/10Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/12/15Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/13/20Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/14/25Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/15/30Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/0/2W,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/1/1M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/2/3M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/3/6M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/4/9M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/5/1Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/6/2Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/7/3Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/8/4Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/9/5Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/10/7Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/11/10Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/12/15Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/13/20Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/14/25Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/15/30Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/0/2W,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/1/1M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/2/3M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/3/6M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/4/9M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/5/1Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/6/2Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/7/3Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/8/4Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/9/5Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/10/7Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/11/10Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/12/15Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/13/20Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/14/25Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/15/30Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/0/2W,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/1/1M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/6/2Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,9.62,0.000100,0.000100,9.63,0.01
INDEX_CDS_OPTION,DiscountCurve/EUR/2/3M,Up,1098.75,0.000100,#N/A,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/3/6M,Up,1098.75,0.000100,#N/A,1098.71,-0.04
INDEX_CDS_OPTION,DiscountCurve/EUR/4/9M,Up,1098.75,0.000100,#N/A,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/5/1Y,Up,1098.75,0.000100,#N/A,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/6/2Y,Up,1098.75,0.000100,#N/A,1098.74,-0.02
INDEX_CDS_OPTION,DiscountCurve/EUR/7/3Y,Up,1098.75,0.000100,#N/A,1098.73,-0.02
INDEX_CDS_OPTION,DiscountCurve/EUR/8/4Y,Up,1098.75,0.000100,#N/A,1098.72,-0.03
INDEX_CDS_OPTION,DiscountCurve/EUR/9/5Y,Up,1098.75,0.000100,#N/A,1098.76,0.01
INDEX_CDS_OPTION,DiscountCurve/EUR/10/7Y,Up,1098.75,0.000100,#N/A,1098.79,0.04
INDEX_CDS_OPTION,DiscountCurve/EUR/2/3M,Down,1098.75,0.000100,#N/A,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/3/6M,Down,1098.75,0.000100,#N/A,1098.79,0.04
INDEX_CDS_OPTION,DiscountCurve/EUR/4/9M,Down,1098.75,0.000100,#N/A,1098.76,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/5/1Y,Down,1098.75,0.000100,#N/A,1098.76,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/6/2Y,Down,1098.75,0.000100,#N/A,1098.77,0.02
INDEX_CDS_OPTION,DiscountCurve/EUR/7/3Y,Down,1098.75,0.000100,#N/A,1098.78,0.02
INDEX_CDS_OPTION,DiscountCurve/EUR/8/4Y,Down,1098.75,0.000100,#N/A,1098.78,0.03
INDEX_CDS_OPTION,DiscountCurve/EUR/9/5Y,Down,1098.75,0.000100,#N/A,1098.74,-0.01
INDEX_CDS_OPTION,DiscountCurve/EUR/10/7Y,Down,1098.75,0.000100,#N/A,1098.72,-0.04
INDEX_CDS_OPTION,SurvivalProbability/CPTY_1/0/6M,Up,1098.75,0.000100,#N/A,1100.07,1.32
INDEX_CDS_OPTION,SurvivalProbability/CPTY_1/1/1Y,Up,1098.75,0.000100,#N/A,1099.73,0.98
INDEX_CDS_OPTION,SurvivalProbability/CPTY_2/0/6M,Up,1098.75,0.000100,#N/A,1100.07,1.32
INDEX_CDS_OPTION,SurvivalProbability/CPTY_2/1/1Y,Up,1098.75,0.000100,#N/A,1099.73,0.98
INDEX_CDS_OPTION,SurvivalProbability/CPTY_3/0/6M,Up,1098.75,0.000100,#N/A,1100.07,1.32
INDEX_CDS_OPTION,SurvivalProbability/CPTY_3/1/1Y,Up,1098.75,0.000100,#N/A,1099.73,0.98
INDEX_CDS_OPTION,SurvivalProbability/CPTY_1/0/6M,Down,1098.75,0.000100,#N/A,1097.43,-1.32
INDEX_CDS_OPTION,SurvivalProbability/CPTY_1/1/1Y,Down,1098.75,0.000100,#N/A,1097.77,-0.98
INDEX_CDS_OPTION,SurvivalProbability/CPTY_2/0/6M,Down,1098.75,0.000100,#N/A,1097.43,-1.32
INDEX_CDS_OPTION,SurvivalProbability/CPTY_2/1/1Y,Down,1098.75,0.000100,#N/A,1097.77,-0.98
INDEX_CDS_OPTION,SurvivalProbability/CPTY_3/0/6M,Down,1098.75,0.000100,#N/A,1097.43,-1.32
INDEX_CDS_OPTION,SurvivalProbability/CPTY_3/1/1Y,Down,1098.75,0.000100,#N/A,1097.77,-0.98
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/2/3M,Cross,1098.75,0.000100,0.000100,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/3/6M,Cross,1098.75,0.000100,0.000100,1098.71,-0.04
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/4/9M,Cross,1098.75,0.000100,0.000100,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/5/1Y,Cross,1098.75,0.000100,0.000100,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/6/2Y,Cross,1098.75,0.000100,0.000100,1098.74,-0.02
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/7/3Y,Cross,1098.75,0.000100,0.000100,1098.73,-0.02
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/8/4Y,Cross,1098.75,0.000100,0.000100,1098.72,-0.03
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/9/5Y,Cross,1098.75,0.000100,0.000100,1098.76,0.01
INDEX_CDS_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/10/7Y,Cross,1098.75,0.000100,0.000100,1098.79,0.04
INDEX_CDS_OPTION,DiscountCurve/EUR/1/1M:DiscountCurve/EUR/2/3M,Cross,1098.75,0.000100,0.000100,1098.75,0.00
INDEX_CDS_OPTION,DiscountCurve/EUR/1/1M:DiscountCurve/EUR/3/6M,Cross,1098.75,0.000100,0.000100,1098.71,-0.04
