#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,149769.56,198412.48,648643.84,0.00,213955.99,985000.01,722120.93,910292.24
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,134545.95,206890.31,592007.72,0.00,193172.42,985000.01,714795.77,911326.83
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,171814.91,121770.48,580991.63,0.00,247877.59,985000.01,708625.44,912300.42
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,154318.70,131366.55,581563.52,0.00,223789.80,985000.01,701876.75,913312.37
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,77476.03,146363.52,360205.32,0.00,112917.88,985000.01,694045.88,914265.53
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,61152.95,158055.39,320889.27,0.00,89574.91,985000.01,686114.21,915193.69
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,84687.54,58016.24,342269.38,0.00,124670.03,985000.01,678842.55,916097.80
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,64044.72,62454.45,306402.39,0.00,94754.43,985000.01,671374.33,916978.79
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8178.74,101153.94,71067.31,0.00,12161.19,985000.01,663051.96,917837.54
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2566.94,120927.23,11364.16,0.00,3836.22,985000.01,654752.68,918683.09
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,985000.01,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,77447.02,0.00,77447.01,77447.01,77447.01,77447.01,77447.01,77447.01
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,275529.78,188763.16,1038123.94,0.00,276907.70,276907.70,276907.70,276907.70
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,352406.22,268917.50,1257129.66,0.00,355970.18,355970.18,316873.35,316873.35
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,374542.69,383551.59,1613379.69,0.00,380286.90,380286.90,338470.72,338470.72
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,482314.78,500596.22,1699553.34,0.00,492150.76,492150.76,376607.72,376607.72
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,637039.19,451250.16,2418553.38,0.00,653206.99,653206.99,430210.38,430210.38
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,669668.00,495038.53,2325122.13,0.00,690233.02,690233.02,474805.02,474805.02
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,596935.50,533306.63,2268260.63,0.00,618346.57,690233.02,495243.72,505479.54
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,629037.31,561885.44,2335352.50,0.00,654845.10,690233.02,515136.63,528507.44
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,751723.56,473003.28,2624874.94,0.00,786489.16,786489.16,545209.96,557098.91
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,772973.63,517198.19,2913953.94,0.00,812779.81,812779.81,571905.47,582608.26
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,721950.50,568121.13,3003924.31,0.00,762938.09,812779.81,589235.79,603489.23
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,673596.00,571427.50,2674221.75,0.00,715449.36,812779.81,599839.11,621071.92
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,762829.38,450921.81,2956418.25,0.00,814247.88,814247.88,616122.00,635742.33
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,768819.25,495926.41,2983718.38,0.00,824759.18,824759.18,631000.19,649221.36
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,705679.00,604695.94,2713330.03,0.00,760865.11,824759.18,639733.18,661025.71
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,721915.25,670630.38,2771023.06,0.00,782319.73,824759.18,648708.75,671332.44
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,794506.06,531258.94,2510106.09,0.00,865256.82,865256.82,661250.14,682563.58
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,797415.81,528243.81,2563413.75,0.00,872831.05,872831.05,673076.05,693198.21
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,751413.88,607516.75,3002958.91,0.00,826650.78,872831.05,681205.44,702706.97
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,733277.88,618359.63,2911128.17,0.00,810791.07,872831.05,687726.57,711268.12
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,873942.56,577086.00,3212724.63,0.00,971066.90,971066.90,700901.09,723348.03
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,845931.31,602990.06,3047768.13,0.00,944710.77,971066.90,712082.26,734708.47
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,751529.19,608556.38,2905366.00,0.00,843542.86,971066.90,717846.71,745072.62
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,754518.50,638661.06,2712963.56,0.00,851287.96,971066.90,723568.85,754763.56
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,843387.88,540568.63,3152571.25,0.00,956119.15,971066.90,732446.00,763020.51
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,835769.00,558579.44,2849027.13,0.00,952288.30,971066.90,740976.02,771092.84
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,760035.38,614561.13,2892874.19,0.00,870485.03,971066.90,745914.51,778718.33
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,755753.00,633670.75,3009482.38,0.00,869923.42,971066.90,750329.37,785566.17
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,805897.19,551968.94,3071708.69,0.00,932143.41,971066.90,756380.45,791739.95
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,807386.19,557826.13,3094244.75,0.00,938706.25,971066.90,762639.78,797896.32
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,756933.81,605776.44,2862575.13,0.00,884463.57,971066.90,766558.33,803466.48
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,787288.63,647677.38,2844872.88,0.00,924548.37,971066.90,771476.82,808684.16
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,824975.81,548760.31,3141327.50,0.00,973666.87,973666.87,777571.32,813657.14
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,785577.13,524078.88,2681681.13,0.00,931818.96,973666.87,782084.67,818339.09
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,742150.00,556064.63,2775681.94,0.00,884772.91,973666.87,785035.12,822801.98
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,722342.88,552874.25,3050278.38,0.00,865527.59,973666.87,787285.52,827019.84
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,793108.06,458316.16,3291379.89,0.00,954983.30,973666.87,791708.95,830888.01
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,789958.19,487162.44,3301822.88,0.00,956015.85,973666.87,796070.12,834677.77
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,685469.94,500517.09,2776148.13,0.00,833771.40,973666.87,797044.95,838271.54
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,661955.88,527627.50,2914788.69,0.00,809254.64,973666.87,797352.69,841684.16
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,727818.81,448478.16,3165285.50,0.00,894139.54,973666.87,799656.46,844825.68
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,738828.06,495449.19,3005210.75,0.00,912269.05,973666.87,802360.74,847919.68
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,667853.31,523252.28,2803175.95,0.00,828816.08,973666.87,802981.15,850868.56
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,669822.06,527170.81,3068803.06,0.00,835476.12,973666.87,803725.72,853682.30
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,727123.50,439193.50,3182988.25,0.00,911399.19,973666.87,806060.69,856284.24
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,683498.19,443985.75,2811711.69,0.00,861063.86,973666.87,807266.64,858857.88
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,589893.69,470393.97,2168938.25,0.00,746911.68,973666.87,805971.74,861321.07
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,583767.81,491820.81,2162833.50,0.00,742986.57,973666.87,804622.07,863728.46
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,645386.38,400403.97,2401411.38,0.00,825396.31,973666.87,805029.96,865887.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,622996.19,412080.94,2477419.00,0.00,800890.92,973666.87,804944.93,868101.01
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,530083.44,431693.91,2143801.44,0.00,684866.29,973666.87,802603.57,870159.40
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,508039.34,433805.31,2052660.54,0.00,659678.78,973666.87,799867.21,872141.09
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,554328.63,344000.47,2078086.31,0.00,723395.99,973666.87,798428.26,874051.49
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,521290.50,352055.78,1826649.13,0.00,683694.62,973666.87,796309.21,875891.31
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,446152.50,379261.47,1713234.06,0.00,588083.92,973666.87,792533.18,877664.41
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,429012.28,390405.88,1749725.38,0.00,568359.57,973666.87,788497.25,879392.80
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,478435.00,299212.84,1755110.56,0.00,636980.42,973666.87,785874.89,881024.44
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,467810.88,321016.78,1833320.06,0.00,625960.68,973666.87,783124.57,882617.77
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,378465.84,350180.91,1423697.75,0.00,508980.22,973666.87,778439.30,884173.84
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,358178.56,365718.84,1339075.69,0.00,484140.37,973666.87,773494.09,885677.63
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,401062.19,270396.22,1478765.06,0.00,544765.08,973666.87,769835.47,887085.05
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,379520.50,285651.09,1421009.56,0.00,518119.91,973666.87,765741.16,888493.36
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,302933.69,311918.25,1264739.72,0.00,415661.81,973666.87,760138.03,889856.59
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,287193.16,313389.13,1204574.38,0.00,396062.87,973666.87,754408.57,891175.51
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,330869.75,227278.48,1343807.38,0.00,458560.68,973666.87,749930.55,892424.12
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,308432.53,233737.03,1196997.06,0.00,429632.80,973666.87,745050.22,893662.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,234329.67,255128.34,979067.56,0.00,328066.61,973666.87,738792.07,894862.73
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,212361.97,256502.39,899097.53,0.00,298852.42,973666.87,732140.68,896054.16
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,248193.56,168898.91,950475.97,0.00,350952.72,973666.87,726871.71,897126.96
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,224065.88,175986.59,987106.09,0.00,318442.71,973666.87,720987.76,898229.62
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,148355.31,197372.91,643553.38,0.00,211935.62,973666.87,713603.48,899323.91
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,133481.52,205737.77,586586.97,0.00,191644.17,973666.87,706375.11,900353.45
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,170121.75,121034.82,576533.61,0.00,245434.89,973666.87,700283.78,901322.28
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,153108.50,130584.18,579505.95,0.00,222034.79,973666.87,693626.77,902329.29
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,76658.14,145526.78,354004.73,0.00,111725.84,973666.87,685889.74,903277.80
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,60769.18,157121.09,320223.99,0.00,89012.77,973666.87,678057.72,904201.42
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,83804.62,57639.29,341252.25,0.00,123370.27,973666.87,670873.57,905101.12
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,63636.16,62059.05,305593.16,0.00,94149.96,973666.87,663499.51,905977.81
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8096.35,100575.50,69448.87,0.00,12038.69,973666.87,655275.02,906832.36
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2584.28,119945.84,11883.43,0.00,3862.12,973666.87,647073.96,907673.79
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,973666.87,0.00,0.00
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,78232.95,0.00,78232.95,78232.95,78232.95,78232.95,78232.95,78232.95
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277425.06,189845.11,1045117.56,0.00,278812.46,278812.46,278812.46,278812.46
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,354593.16,270277.06,1261171.75,0.00,358179.20,358179.20,318931.91,318931.91
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,377042.00,385336.63,1621906.44,0.00,382824.55,382824.55,340692.45,340692.45
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,485445.53,503102.66,1713407.84,0.00,495345.34,495345.34,379070.87,379070.87
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,641000.25,453556.66,2432144.38,0.00,657268.60,657268.60,432983.30,432983.30
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,673769.25,497585.63,2342614.25,0.00,694460.19,694460.19,477827.35,477827.35
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,601307.44,535997.25,2279103.94,0.00,622875.35,694460.19,498480.55,508673.42
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,633162.50,564371.69,2350547.25,0.00,659139.57,694460.19,518505.28,531830.11
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,756359.19,474892.16,2631103.56,0.00,791339.13,791339.13,548742.78,560590.85
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,777761.38,519447.22,2918022.84,0.00,817814.09,817814.09,575588.09,586254.08
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,726897.94,570542.69,3028495.38,0.00,768166.41,817814.09,593058.64,607261.01
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,678265.69,573923.94,2685433.94,0.00,720409.19,817814.09,603757.48,624949.77
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,768100.38,452928.75,2969977.50,0.00,819874.12,819874.12,620170.07,639752.96
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,774084.81,498249.09,3008416.50,0.00,830407.89,830407.89,635162.40,653348.80
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,710834.13,607770.63,2738660.78,0.00,766423.40,830407.89,643989.28,665255.45
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,726979.63,674217.94,2779638.75,0.00,787807.87,830407.89,653042.40,675651.50
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,799526.50,533681.25,2536023.09,0.00,870724.37,870724.37,665649.46,686949.16
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,802532.13,530611.00,2587686.84,0.00,878431.21,878431.21,677542.49,697651.68
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,756541.81,610356.13,3035626.66,0.00,832292.17,878431.21,685734.07,707221.13
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,737886.00,620837.06,2947251.92,0.00,815886.36,878431.21,692283.72,715836.94
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,879739.75,579827.19,3239853.03,0.00,977508.33,977508.33,705545.85,728003.91
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,851235.00,605631.69,3058603.25,0.00,950633.80,977508.33,716785.64,739446.24
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,756412.81,610809.63,2913988.34,0.00,849024.39,977508.33,722584.22,749885.09
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,759614.06,641497.56,2715994.06,0.00,857037.04,977508.33,728349.74,759645.88
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,848595.88,542752.25,3155526.56,0.00,962023.31,977508.33,737269.77,767962.35
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,840429.81,560510.38,2878535.34,0.00,957598.90,977508.33,745818.67,776092.87
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,765334.06,617454.06,2902832.25,0.00,876553.69,977508.33,750803.91,783773.32
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,759869.69,635786.88,3011210.38,0.00,874661.94,977508.33,755213.40,790670.52
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,810429.88,554299.69,3078035.75,0.00,937386.19,977508.33,761276.42,796888.80
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,811572.38,559626.13,3096497.69,0.00,943573.34,977508.33,767534.76,803089.54
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,761284.44,607620.13,2905252.38,0.00,889547.15,977508.33,771459.38,808699.85
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,791641.38,649244.81,2855966.88,0.00,929660.02,977508.33,776384.42,813955.14
